llave,oficina_segun_terminal,numero_caja,mes,jornada,region,zona,nombre,tx,tasa_servicio,t_ocup
2108124,812,2,201807,21,Occidente,No hay informacion,0812 - Oficina de Recaudos y Pagos Avenida Sexta,4016,30.8532681617788,0.98609464205585
2108124,812,3,201807,21,Occidente,No hay informacion,0812 - Oficina de Recaudos y Pagos Avenida Sexta,3877,30.8532681617788,0.951964374315371
2108154,815,1,201807,21,Occidente,No hay informacion,0815 - Oficina de Recaudos y Pagos Yumbo,2737,31.1213430198311,0.666258151893889
2108154,815,2,201807,21,Occidente,No hay informacion,0815 - Oficina de Recaudos y Pagos Yumbo,3822,31.1213430198311,0.930375833590955
2108154,815,3,201807,21,Occidente,No hay informacion,0815 - Oficina de Recaudos y Pagos Yumbo,3627,31.1213430198311,0.882907678815906
2108172,817,1,201807,21,Occidente,Narino - Cauca,0817 - Centro Comercial Campanario,2632,29.8043573461791,0.802811228215937
2108172,817,2,201807,21,Occidente,Narino - Cauca,0817 - Centro Comercial Campanario,2584,29.8043573461791,0.788170293962759
2108172,817,3,201807,21,Occidente,Narino - Cauca,0817 - Centro Comercial Campanario,2063,29.8043573461791,0.662373845708478
2108172,817,4,201807,21,Occidente,Narino - Cauca,0817 - Centro Comercial Campanario,1855,29.8043573461791,0.808301578560879
2108192,819,1,201807,21,Bogota Norte,Chapinero,0819 - Campin,1919,30.5267286991425,0.571481298156412
2108192,819,2,201807,21,Bogota Norte,Chapinero,0819 - Campin,1824,30.5267286991425,0.543190144782332
2108192,819,3,201807,21,Bogota Norte,Chapinero,0819 - Campin,1738,30.5267286991425,0.544820216777293
2108222,822,1,201807,21,Central,Sabana,0822 - Megacity,1614,30.0281422323636,0.424897856880443
2108222,822,2,201807,21,Central,Sabana,0822 - Megacity,2067,30.0281422323636,0.521480509447366
2108222,822,3,201807,21,Central,Sabana,0822 - Megacity,1578,30.0281422323636,0.398111390376363
2108252,825,1,201807,21,Oriente,Norte de Santander y Arauca,0825 - El Zulia,3547,30.6918522695235,1.05061937162632
2108273,827,1,201807,21,Direccion Banca Premium,Premium Occidente,0827 - Premium Edificio Banco de Bogota,1121,30.0553077609277,0.33907185951885
2108284,828,1,201807,21,Occidente,No hay informacion,0828 - Oficina de Recaudos y Pagos Imbanaco,2469,31.1580799195778,0.60031123557112
2108284,828,2,201807,21,Occidente,No hay informacion,0828 - Oficina de Recaudos y Pagos Imbanaco,2871,31.1580799195778,0.698053283647099
2108284,828,3,201807,21,Occidente,No hay informacion,0828 - Oficina de Recaudos y Pagos Imbanaco,2618,31.1580799195778,0.636539009609232
2108292,829,1,201807,21,Costa,No hay informacion,0829 - Centro Comercial Nuestro Monteria,2260,30.1475341898052,0.567914178765635
2108292,829,2,201807,21,Costa,No hay informacion,0829 - Centro Comercial Nuestro Monteria,2566,30.1475341898052,0.644808753412663
2108302,830,1,201807,21,Costa,Barranquilla Sur,0830 - Soledad Atlantico,2656,30.9219365734659,0.743668526097539
2108302,830,2,201807,21,Costa,Barranquilla Sur,0830 - Soledad Atlantico,2673,30.9219365734659,0.785849875290534
2108342,834,1,201807,21,Oriente,No hay informacion,0834 - Foscal Internacional,2581,30.5199535063929,0.768796595929334
2108352,835,1,201807,21,Costa,No hay informacion,0835 - Sahagun,2010,30.453007518797,0.63161084332617
2108352,835,2,201807,21,Costa,No hay informacion,0835 - Sahagun,3310,30.453007518797,1.04011536886051
2108362,836,1,201807,21,Central,Tolima,0836 - Murillo Toro,3057,30.5800121691512,0.908793264606489
2108362,836,2,201807,21,Central,Tolima,0836 - Murillo Toro,3517,30.5800121691512,1.04554331423651
2108372,837,1,201807,21,Central,Tolima,0837 - Los Ocobos,2650,30.5818908122503,0.787750804513987
2108372,837,2,201807,21,Central,Tolima,0837 - Los Ocobos,3130,30.5818908122503,0.97940815020011
2108372,837,3,201807,21,Central,Tolima,0837 - Los Ocobos,2481,30.5818908122503,0.776329591260854
2108382,838,1,201807,21,Central,Girardot,0838 - Centro Comercial Penalisa Mall,820,30.3676207513417,0.204563974997836
2108382,838,2,201807,21,Central,Girardot,0838 - Centro Comercial Penalisa Mall,298,30.3676207513417,0.127442643657188
2108394,839,1,201807,21,Central,No hay informacion,0839 - Oficina de Recaudos y Pagos Ibague,3119,30.6640696608616,0.973350578780106
2108394,839,2,201807,21,Central,No hay informacion,0839 - Oficina de Recaudos y Pagos Ibague,3427,30.6640696608616,1.06946855834544
2108402,840,1,201807,21,Central,Magdalena Alto,0840 - Fresno,1998,30.7923284387174,0.589875377556636
2108402,840,2,201807,21,Central,Magdalena Alto,0840 - Fresno,1339,30.7923284387174,0.439240980173693
2108412,841,1,201807,21,Antioquia,Caldas,0841 - Manzanares,2013,30.4351713859911,0.601278033493292
2108422,842,1,201807,21,Antioquia,Risaralda,0842 - Parque Lago Uribe - Pereira,2467,30.6804564907275,0.730995405301445
2108422,842,2,201807,21,Antioquia,Risaralda,0842 - Parque Lago Uribe - Pereira,2027,30.6804564907275,0.667354720779187
2108422,842,3,201807,21,Antioquia,Risaralda,0842 - Parque Lago Uribe - Pereira,2516,30.6804564907275,0.745514568195556
2108434,843,1,201807,21,Central,No hay informacion,0843 - Oficina de Recaudos y Pagos Neiva,2606,30.6395403932717,0.773213592202299
2108434,843,2,201807,21,Central,No hay informacion,0843 - Oficina de Recaudos y Pagos Neiva,2874,30.6395403932717,0.852730569451039
2108434,843,3,201807,21,Central,No hay informacion,0843 - Oficina de Recaudos y Pagos Neiva,2962,30.6395403932717,0.878840621681969
2108452,845,1,201807,21,Antioquia,Quindio,0845 - Ciudad Milagro Armenia,3152,30.5777051190355,0.937105820825881
2108452,845,2,201807,21,Antioquia,Quindio,0845 - Ciudad Milagro Armenia,2832,30.5777051190355,0.886282288464766
2108452,845,3,201807,21,Antioquia,Quindio,0845 - Ciudad Milagro Armenia,2754,30.5777051190355,0.818778372637841
2108452,845,4,201807,21,Antioquia,Quindio,0845 - Ciudad Milagro Armenia,1049,30.5777051190355,0.623746196729917
2108472,847,1,201807,21,Antioquia,Caldas,0847 - Anserma,2396,30.8473193473194,0.706117051422526
2108472,847,2,201807,21,Antioquia,Caldas,0847 - Anserma,1894,30.8473193473194,0.587551926629586
2108482,848,1,201807,21,Antioquia,Caldas,0848 - Riosucio,2063,30.6314680402716,0.612264010000716
2108482,848,2,201807,21,Antioquia,Caldas,0848 - Riosucio,2208,30.6314680402716,0.655297592865526
2108492,849,1,201807,21,Oriente,Bucaramanga,0849 - Carrera 33 Cabecera,3443,30.5456125108601,1.02469708174526
2108492,849,2,201807,21,Oriente,Bucaramanga,0849 - Carrera 33 Cabecera,2312,30.5456125108601,0.688091679638412
2108502,850,1,201807,21,Oriente,Magdalena Medio,0850 - Parque Uribe - Barrancabermeja,2883,30.4827659124551,0.859800287951627
2108502,850,2,201807,21,Oriente,Magdalena Medio,0850 - Parque Uribe - Barrancabermeja,1846,30.4827659124551,0.579510134384396
2108522,852,1,201807,21,Central,Villavicencio,0852 - Villa Julia,1892,30.4258608573436,0.565308573540281
2108522,852,2,201807,21,Central,Villavicencio,0852 - Villa Julia,1387,30.4258608573436,0.552560247709915
2108522,852,3,201807,21,Central,Villavicencio,0852 - Villa Julia,2001,30.4258608573436,0.597876562185043
2108522,852,4,201807,21,Central,Villavicencio,0852 - Villa Julia,1835,30.4258608573436,0.548277607001277
2108532,853,1,201807,21,Central,Villavicencio,0853 - Cumaral,2530,30.6581074035454,0.750209388246198
2108532,853,2,201807,21,Central,Villavicencio,0853 - Cumaral,2347,30.6581074035454,0.773272478793951
2108532,853,3,201807,21,Central,Villavicencio,0853 - Cumaral,2795,30.6581074035454,0.828788632469614
2108552,855,1,201807,21,Oriente,Casanare y Bucaramanga,0855 - Rio Cravo,2781,30.6086163345495,0.825970632108622
2108552,855,2,201807,21,Oriente,Casanare y Bucaramanga,0855 - Rio Cravo,2362,30.6086163345495,0.701525578223864
2108552,855,3,201807,21,Oriente,Casanare y Bucaramanga,0855 - Rio Cravo,1983,30.6086163345495,0.692894965192968
2108564,856,1,201807,21,Costa,No hay informacion,0856 - Oficina de Recaudos y Pagos Calle 30,3531,30.5696499194375,0.875050910641642
2108564,856,2,201807,21,Costa,No hay informacion,0856 - Oficina de Recaudos y Pagos Calle 30,3296,30.5696499194375,0.816813311094549
2108614,861,1,201807,21,Occidente,No hay informacion,0861 - Oficina de Recaudos y Pagos Buenaventura,3806,30.7266170836151,0.938382941892705
2108614,861,2,201807,21,Occidente,No hay informacion,0861 - Oficina de Recaudos y Pagos Buenaventura,2496,30.7266170836151,0.820530328591414
2108614,861,3,201807,21,Occidente,No hay informacion,0861 - Oficina de Recaudos y Pagos Buenaventura,2572,30.7266170836151,0.801013665917428
2108624,862,1,201807,21,Bogota Sur,No hay informacion,0862 - Oficina de Recaudos y Pagos Centro Comercial Mercurio,4748,30.6829844268573,1.17230111873381
2108624,862,2,201807,21,Bogota Sur,No hay informacion,0862 - Oficina de Recaudos y Pagos Centro Comercial Mercurio,5247,30.6829844268573,1.29550631213065
2108624,862,3,201807,21,Bogota Sur,No hay informacion,0862 - Oficina de Recaudos y Pagos Centro Comercial Mercurio,3965,30.6829844268573,1.46846270085707
2108624,862,4,201807,21,Bogota Sur,No hay informacion,0862 - Oficina de Recaudos y Pagos Centro Comercial Mercurio,1708,30.6829844268573,1.1245663076649
2108632,863,1,201807,21,Costa,Cesar,0863 - Centro Comercial Guatapuri,2614,29.9268968063504,0.661713455664009
2108632,863,2,201807,21,Costa,Cesar,0863 - Centro Comercial Guatapuri,2803,29.9268968063504,0.709557313016916
2108644,864,1,201807,21,Costa,No hay informacion,0864 - Oficina de Recaudos y Pagos Valledupar,2221,30.1397919375813,0.669908708484914
2108644,864,2,201807,21,Costa,No hay informacion,0864 - Oficina de Recaudos y Pagos Valledupar,2794,30.1397919375813,0.702283105022831
2108644,864,3,201807,21,Costa,No hay informacion,0864 - Oficina de Recaudos y Pagos Valledupar,2675,30.1397919375813,0.672371977786712
2108654,865,1,201807,21,Antioquia,No hay informacion,0865 - Oficina de Recaudos y Pagos Sector Estadio Medellin,2180,29.7112676056338,0.667025792410955
2108654,865,2,201807,21,Antioquia,No hay informacion,0865 - Oficina de Recaudos y Pagos Sector Estadio Medellin,1971,29.7112676056338,0.634817883554801
2108654,865,3,201807,21,Antioquia,No hay informacion,0865 - Oficina de Recaudos y Pagos Sector Estadio Medellin,2523,29.7112676056338,0.771975263418733
2108687,868,1,201807,21,Occidente,No hay informacion,0868 - Extension de Oficina Ingredion Colombia,1723,30.8595473012188,0.507578293704189
2108692,869,1,201807,21,Occidente,Cali Sur,0869 - Centro Comercial Premier Limonar,3681,30.9055064581917,1.08277262528945
2108692,869,2,201807,21,Occidente,Cali Sur,0869 - Centro Comercial Premier Limonar,2561,30.9055064581917,0.837025172316185
2108692,869,3,201807,21,Occidente,Cali Sur,0869 - Centro Comercial Premier Limonar,2584,30.9055064581917,0.844542383937923
2108742,874,1,201807,21,Costa,Barranquilla Norte,0874 - Centro Comercial Miramar,3053,30.2144187779434,0.765488426197097
2108742,874,2,201807,21,Costa,Barranquilla Norte,0874 - Centro Comercial Miramar,2315,30.2144187779434,0.580447332671562
2108782,878,1,201807,21,Central,Villavicencio,0878 - Clinica Meta,2227,30.6778523489933,0.659937153199022
2108782,878,2,201807,21,Central,Villavicencio,0878 - Clinica Meta,2243,30.6778523489933,0.66467850679183
2108793,879,1,201807,21,Direccion Banca Premium,Premium Bogota 2,0879 - Oficina Premium Calle 36,612,29.0506535947712,0.19151501516089
2108802,880,1,201807,21,Costa,No hay informacion,0880 - Monteria Norte,1512,30.0678960603521,0.457147201715237
2108802,880,2,201807,21,Costa,No hay informacion,0880 - Monteria Norte,548,30.0678960603521,0.254900963105362
2108802,880,3,201807,21,Costa,No hay informacion,0880 - Monteria Norte,1519,30.0678960603521,0.4592636239454
2108814,881,1,201807,21,Oriente,No hay informacion,0881 - Oficina de Recaudos y Pagos Cabecera,2536,30.0354773069097,0.767577129504839
2108814,881,2,201807,21,Oriente,No hay informacion,0881 - Oficina de Recaudos y Pagos Cabecera,2942,30.0354773069097,0.742051759661947
2108814,881,3,201807,21,Oriente,No hay informacion,0881 - Oficina de Recaudos y Pagos Cabecera,3189,30.0354773069097,0.804351822420785
2108814,881,4,201807,21,Oriente,No hay informacion,0881 - Oficina de Recaudos y Pagos Cabecera,2608,30.0354773069097,0.657807950101413
2108814,881,5,201807,21,Oriente,No hay informacion,0881 - Oficina de Recaudos y Pagos Cabecera,28,30.0354773069097,0.0282494211699993
2108852,885,1,201807,21,Central,Girardot,0885 - Anapoima,2489,30.7047817047817,0.614108277575676
2108852,885,2,201807,21,Central,Girardot,0885 - Anapoima,2321,30.7047817047817,0.624717621061314
2108894,889,1,201807,21,Antioquia,No hay informacion,0889 - Oficina de Recaudos y Pagos Plaza Bolivar Pereira,2792,29.8232382061736,0.851075191981132
2108894,889,2,201807,21,Antioquia,No hay informacion,0889 - Oficina de Recaudos y Pagos Plaza Bolivar Pereira,1180,29.8232382061736,0.359695102628129
2108894,889,3,201807,21,Antioquia,No hay informacion,0889 - Oficina de Recaudos y Pagos Plaza Bolivar Pereira,2095,29.8232382061736,0.638611220344008
2108894,889,4,201807,21,Antioquia,No hay informacion,0889 - Oficina de Recaudos y Pagos Plaza Bolivar Pereira,1806,29.8232382061736,0.550516402835933
2108894,889,5,201807,21,Antioquia,No hay informacion,0889 - Oficina de Recaudos y Pagos Plaza Bolivar Pereira,2429,29.8232382061736,0.740423223969258
2108952,895,1,201807,21,Oriente,Boyaca y Norte de Cundinamarca,0895 - Moniquira,1443,30.0932082978119,0.435918353681673
2108952,895,2,201807,21,Oriente,Boyaca y Norte de Cundinamarca,0895 - Moniquira,2076,30.0932082978119,0.627142413196919
2108972,897,1,201807,21,Antioquia,Municipios Antioquia y Choco,0897 - Caucasia,3763,30.2482364796775,0.942454141970516
2108972,897,2,201807,21,Antioquia,Municipios Antioquia y Choco,0897 - Caucasia,2831,30.2482364796775,0.739859550336165
2108972,897,3,201807,21,Antioquia,Municipios Antioquia y Choco,0897 - Caucasia,2337,30.2482364796775,0.585308352321312
2108991,899,1,201807,21,Bogota Norte,Carrera Septima,0899 - Universidad El Bosque,2265,31.0524515393387,0.663100917002434
2108991,899,2,201807,21,Bogota Norte,Carrera Septima,0899 - Universidad El Bosque,2120,31.0524515393387,0.620650747922808
2109002,900,1,201807,21,Oriente,Bucaramanga,0900 - Centro Comercial Cacique,2797,29.9921040925267,0.706499079691906
2109002,900,2,201807,21,Oriente,Bucaramanga,0900 - Centro Comercial Cacique,3071,29.9921040925267,0.77570921477792
2109002,900,3,201807,21,Oriente,Bucaramanga,0900 - Centro Comercial Cacique,3124,29.9921040925267,0.78909657667412
2109064,906,1,201807,21,Costa,No hay informacion,0906 - Oficina de Recaudos y Pagos Calle 72,2585,30.1364829396326,0.649821459676015
2109064,906,2,201807,21,Costa,No hay informacion,0906 - Oficina de Recaudos y Pagos Calle 72,2528,30.1364829396326,0.726277380518802
2109064,906,3,201807,21,Costa,No hay informacion,0906 - Oficina de Recaudos y Pagos Calle 72,2438,30.1364829396326,0.700420986433876
2109064,906,4,201807,21,Costa,No hay informacion,0906 - Oficina de Recaudos y Pagos Calle 72,3498,30.1364829396326,1.00495185010078
2109072,907,1,201807,21,Costa,Bolivar - San Andres/Prov.,0907 - Centro Comercial Caribe Plaza,2471,30.1854947425182,0.620155380237286
2109072,907,2,201807,21,Costa,Bolivar - San Andres/Prov.,0907 - Centro Comercial Caribe Plaza,2467,30.1854947425182,0.619151486461103
2109072,907,3,201807,21,Costa,Bolivar - San Andres/Prov.,0907 - Centro Comercial Caribe Plaza,2480,30.1854947425182,0.622414141233699
2109102,910,1,201807,21,Costa,Barranquilla Centro,0910 - Centro Comercial Portal del Prado,3291,30.0097298867267,0.830791155932581
2109102,910,2,201807,21,Costa,Barranquilla Centro,0910 - Centro Comercial Portal del Prado,3595,30.0097298867267,0.907533942746164
2109112,911,1,201807,21,Occidente,Valle del Cauca,0911 - Centro Comercial Viva Buenaventura,2436,30.0545972701365,0.736840834911443
2109112,911,2,201807,21,Occidente,Valle del Cauca,0911 - Centro Comercial Viva Buenaventura,1895,30.0545972701365,0.636888059732341
2109112,911,3,201807,21,Occidente,Valle del Cauca,0911 - Centro Comercial Viva Buenaventura,2336,30.0545972701365,0.743781950718663
2109122,912,1,201807,21,Antioquia,Risaralda,0912 - Centro Comercial Pereira Plaza,3940,30.5083166999335,0.978372066281518
2109122,912,2,201807,21,Antioquia,Risaralda,0912 - Centro Comercial Pereira Plaza,3575,30.5083166999335,0.887736075369651
2109132,913,1,201807,21,Antioquia,Risaralda,0913 - Centro Comercial Victoria Plaza,4697,30.5388153466457,1.16518381376053
2109132,913,2,201807,21,Antioquia,Risaralda,0913 - Centro Comercial Victoria Plaza,4217,30.5388153466457,1.04611031352526
2109142,914,1,201807,21,Antioquia,Municipios Antioquia,0914 - Guarne,3066,30.8865665969979,0.752018605056943
2109142,914,2,201807,21,Antioquia,Municipios Antioquia,0914 - Guarne,2197,30.8865665969979,0.562302348442135
2109202,920,1,201807,21,Central,Sabana,0920 - Siberia,2443,30.3329341317365,0.73217746798369
2109202,920,2,201807,21,Central,Sabana,0920 - Siberia,1732,30.3329341317365,0.519087750531212
2109243,924,1,201807,21,Direccion Banca Premium,Premium Bogota 1,0924 - Oficina Premium Urban Plaza,758,29.3284960422164,0.234956101430844
2109372,937,1,201807,21,Central,Huila - Caqueta,0937 - Gigante,1622,30.5554965480616,0.438708585756442
2109372,937,2,201807,21,Central,Huila - Caqueta,0937 - Gigante,261,30.5554965480616,0.388265212609971
2109397,939,1,201807,21,Occidente,No hay informacion,0939 - Terminal de Transportes Pasto,4055,30.5339087546239,1.20730158263979
2109422,942,1,201807,21,Antioquia,Municipios Antioquia,0942 - Santuario,2761,30.6689605215502,0.818417043589168
2109482,948,1,201807,21,Bogota Sur,Autopista Sur,0948 - Centro Comercial Miraflores,2679,30.921568627451,0.787623220153341
2109482,948,2,201807,21,Bogota Sur,Autopista Sur,0948 - Centro Comercial Miraflores,2880,30.921568627451,0.846717011587018
2109653,965,1,201807,21,Direccion Banca Premium,Premium Antioquia,0965 - San Fernando Plaza,548,29.6186131386861,0.168198901092746
2109683,968,1,201807,21,Direccion Banca Premium,Premium Occidente,0968 - Centro Comercial Unicentro Cali,1578,29.8929024081115,0.479895004827697
2109753,975,1,201807,21,Direccion Banca Premium,No hay informacion,0975 - Barranquilla,827,29.6481257557437,0.253580340292686
2109792,979,1,201807,21,Antioquia,Municipios Antioquia y Choco,0979 - Alameda Reyes,1891,29.9124471221638,0.574707546350207
2109792,979,2,201807,21,Antioquia,Municipios Antioquia y Choco,0979 - Alameda Reyes,2023,29.9124471221638,0.614824625207017
2109792,979,3,201807,21,Antioquia,Municipios Antioquia y Choco,0979 - Alameda Reyes,2472,29.9124471221638,0.751283476772984
2109792,979,4,201807,21,Antioquia,Municipios Antioquia y Choco,0979 - Alameda Reyes,1415,29.9124471221638,0.537553660818048
2109802,980,1,201807,21,Antioquia,Municipios Antioquia,0980 - San Pedro de Los Milagros,1698,30.6602169451774,0.503465571165558
