llave,jornada,region,zona,nombre,mes,total_tx,t_ocup,num_cajeros
2109753,21,Direccion Banca Premium,No hay informacion,0975 - Barranquilla,201809,712,0.219571290589443,1
2109792,21,Antioquia,Municipios Antioquia y Choco,0979 - Alameda Reyes,201809,6323,0.50047731473172,4
2109802,21,Antioquia,Municipios Antioquia,0980 - San Pedro de Los Milagros,201809,2430,0.38041079908236,2
2109812,21,Antioquia,Quindio,0981 - Centro Comercial Unicentro Armenia,201809,7155,0.63054415537436,3
2109832,21,Antioquia,Sur Valle Aburra,0983 - La Estrella,201809,4924,0.761295535641479,2
2109842,21,Antioquia,Municipios Antioquia y Choco,0984 - Puerto Boyaca,201809,4460,0.577218448727595,2
2109853,21,Direccion Banca Premium,No hay informacion,0985 - Cabecera - Bucaramanga,201809,1242,0.404709601097511,1
2109892,21,Bogota Norte,Carrera Septima,0989 - Calle 122 Carrera 15A,201809,5989,0.627471340140293,3
2109912,21,Occidente,Cali Centro,0991 - El Porvenir,201809,7469,0.778847606162685,3
2109932,21,Oriente,Casanare y Bucaramanga,0993 - Villanueva,201809,5647,0.732997969261105,2
2109944,21,Antioquia,No hay informacion,0994 - Oficina de Recaudos y Pagos Itagui,201809,6505,0.670106274294852,3
2109952,21,Bogota Norte,Carrera Septima,0995 - Calle 98,201809,6894,0.713478389838876,3
2109962,21,Costa,Barranquilla Norte,0996 - Centro Empresarial Americas,201809,5047,0.745763511290003,2
2109977,21,Costa,Cesar,0997 - Becerril ( depende de la oficina 224 Codazzi),201809,1772,0.528333100573934,1
2114025,21,Bogota Sur,No hay informacion,R1402 - Extension de Caja Oficina Principal,201809,3685,0.568362580772887,2
2114035,21,Occidente,No hay informacion,R1403 - Extension de Caja Good Year,201809,707,0.21892278910425,1
2114075,21,Oriente,No hay informacion,R1407 - Extension de Caja Yondo,201809,2890,0.887654397088801,1
2114125,21,Occidente,No hay informacion,R1412 - Secretaria deTransito Municipal Palmira,201809,105,0.0348192714008243,1
2114135,21,Bogota Sur,No hay informacion,R1413 - Extension de Caja Fondo Nacional del Ahorro,201809,1347,0.406965252912039,1
2114145,21,Oriente,No hay informacion,R1414 - Extension de Caja Gobernacion de Arauca,201809,3313,1.04893632433937,1
2114155,21,Oriente,Casanare y Bucaramanga,"R1415 - Extension de Caja Barranca de Upia
",201809,1599,0.495153000532471,1
2114165,21,Costa,No hay informacion,R1416 - Cecar,201809,1478,0.342535873819805,1
2114185,21,Oriente,No hay informacion,R1418 - Municipio de Barrancabermeja,201809,1942,0.593930742800053,1
2114215,21,Oriente,No hay informacion,R1421 - Cantagallo,201809,1910,0.592851283805552,1
2114245,21,Occidente,No hay informacion,R1424 - Alcaldia Municipal Ipiales,201809,1132,0.341106306768187,1
2114265,21,Costa,No hay informacion,R1426 - Puerto Colombia,201809,2148,0.63450491359607,1
2114285,21,Costa,No hay informacion,R1428 - Gobernacion San Andres,201809,1068,0.387423372896831,1
2114425,21,Oriente,No hay informacion,R1442 - Universidad Santo Tomas Floridablanca,201809,3276,0.81472876703011,1
2114435,21,Oriente,No hay informacion,R1443 - Copetran,201809,1800,0.582906273528769,1
2114495,21,Bogota Norte,No hay informacion,R1449 - Universidad Santo Tomas Sede Calle 72,201809,500,0.150793854245676,1
2114505,21,Oriente,No hay informacion,R1450 - Cucunuba,201809,796,0.155142896319367,2
2114515,21,Occidente,No hay informacion,R1451 - Zona Franca Palmaseca,201809,1669,0.518721999774304,1
2114535,21,Central,No hay informacion,R1453 - Cabuyaro,201809,516,0.162836601662945,1
2114545,21,Bogota Sur,No hay informacion,R1454 - Zona Franca,201809,2849,0.445279282041008,2
2114565,21,Antioquia,No hay informacion,R1456 - Alcaldia Municipio Quibdo,201809,3064,0.917906258461984,1
2114585,21,Costa,No hay informacion,R1458 - Sincelejo,201809,4585,0.68137170694394,2
2116015,21,Bogota Sur,No hay informacion,R1601 - Almaviva Carrera 47,201809,391,0.107117020445498,1
2116045,21,Costa,No hay informacion,R1604 - Alcaldia Francisco El Hombre,201809,2559,0.3915429935903,2
2116085,21,Costa,No hay informacion,R1608 - Expreso Brasilia,201809,935,0.277981811822316,1
2116105,21,Costa,No hay informacion,R1610 - Almaviva Manga,201809,797,0.203180991331344,1
2116115,21,Costa,No hay informacion,R1611 - Almaviva El Bosque,201809,1527,0.439427358851476,1
2116125,21,Bogota Sur,No hay informacion,R1612 - Guadalupe,201809,4187,0.575379415165224,2
2116155,21,Bogota Sur,No hay informacion,R1615 - Universidad Libre La Candelaria,201809,1117,0.338194189199592,1
2116165,21,Bogota Sur,No hay informacion,R1616 - Universidad Libre Bosque Popular,201809,801,0.253582900255045,1
2116175,21,Bogota Sur,No hay informacion,R1617 - Politecnico GranColombiano,201809,595,0.179296059437005,1
2116215,21,Occidente,No hay informacion,R1621 - Almaviva Buenaventura,201809,406,0.108315257353545,1
2116235,21,Occidente,No hay informacion,R1623 - Laboratorios Baxter,201809,1588,0.48577827383647,1
2116245,21,Occidente,No hay informacion,R1624 - Almaviva - Arroyohondo,201809,29,0.0331330641189796,1
2116255,21,Occidente,No hay informacion,R1625 - Candelaria,201809,2211,0.666981839302478,1
2116275,21,Occidente,No hay informacion,R1627 - Sociedad Portuaria Regional Buenaventura,201809,1644,0.211109044683957,2
2116305,21,Occidente,No hay informacion,R1630 - Florida,201809,708,0.225224533040022,1
2116365,21,Occidente,No hay informacion,R1636 - Centro Diagnostica Automotriz del Valle - Salomia,201809,41,0.013244772215131,1
2116605,21,Bogota Norte,No hay informacion,R1660 - Fidubogota,201809,474,0.144266897227269,1
2116615,21,Costa,No hay informacion,R1661 - Gobernacion Magdalena,201809,849,0.244113413688349,1
2116635,21,Oriente,No hay informacion,R1663 - Departamento Norte Santander,201809,1368,0.434697896501695,1
2116695,21,Oriente,No hay informacion,R1669 - Electrificadora de Santander,201809,13359,4.22723904444811,1
2116735,21,Occidente,No hay informacion,R1673 - Extension de Caja Municipio Buenaventura,201809,965,0.294586579145083,1
2116745,21,Oriente,No hay informacion,R1674 - Extension de Caja Universidad Pontificia Bolivariana,201809,1017,0.311644018777181,1
2116765,21,Bogota Norte,No hay informacion,R1676 - Extension de Caja La Previsora,201809,732,0.221165562126661,1
2116785,21,Oriente,No hay informacion,R1678 - Alcaldia Municipal de Los Patios,201809,1619,0.490206386467619,1
2116805,21,Occidente,No hay informacion,R1680 - Extension de Caja Tesoreria del Valle,201809,4712,1.43614045609395,1
2116815,21,Antioquia,No hay informacion,R1681 - La Aguacatala,201809,1772,0.540484472783112,1
2116835,21,Costa,No hay informacion,R1683 - Gobernacion de La Guajira,201809,751,0.214422959944037,1
2116845,21,Occidente,No hay informacion,R1684 - Municipio de Yumbo,201809,2116,0.636913855683219,1
2116865,21,Bogota Norte,No hay informacion,R1686 - Extension de Caja Universidad de la Sabana,201809,866,0.266273836457086,1
2116945,21,Bogota Sur,No hay informacion,R1694 - Fondo de Cultura Economica,201809,2259,0.701900320595413,1
2116955,21,Costa,No hay informacion,R1695 - Pueblo  Bello,201809,1382,0.207027059838621,2
2116975,21,Oriente,No hay informacion,R1697 - Gobernacion de Boyaca,201809,1858,0.561811231117786,1
2116985,21,Oriente,No hay informacion,R1698 - Tibasosa,201809,2229,0.676477810454208,1
2116995,21,Oriente,No hay informacion,R1699 - Alcaldia de Arauca,201809,2586,0.778783771792019,1
2200152,22,Bogota Sur,Teusaquillo,0015 - Centro Comercial Calima Bogota,201809,5602,1.04197060128188,3
2200242,22,Bogota Norte,Occidental,"0024 - Centro Comercial Diver Plaza Alamos
",201809,4540,0.829714432931591,3
2200252,22,Bogota Sur,Occidente,0025 - Plaza de las Americas,201809,4262,0.741996492920484,4
2200472,22,Bogota Norte,Santa Barbara,0047 - Unicentro Bogota Entrada Principal,201809,4452,0.663860008741917,5
2201292,22,Bogota Sur,Autopista Sur,0129 - Venecia Central,201809,3402,0.925378991403132,2
2201372,22,Oriente,Norte de Santander y Arauca,0137 - Arauca,201809,2156,0.631170508544356,2
2201512,22,Costa,Barranquilla Centro,0151 - Centro Nelmar,201809,3515,1.2053972128563,2
2201612,22,Bogota Sur,Zona Industrial,0161 - Ciudad Tunal,201809,3426,0.784189740432164,3
2201652,22,Bogota Sur,Calle 26,0165 - Autopista El Dorado,201809,1686,0.452092677061664,2
2201674,22,Antioquia,No hay informacion,0167 - Oficina de Recaudos y Pagos Bello,201809,1527,0.412777223095552,2
2201682,22,Oriente,Magdalena Medio,0168 - Barrancabermeja,201809,2454,0.60258640874624,3
2201792,22,Central,Cundinamarca,"0179 - Centro Comercial CasaBlanca
",201809,1499,0.552201308866427,2
2201872,22,Costa,Barranquilla Norte,0187 - Centro Comercial Buenavista,201809,3187,0.739324419777415,3
2201912,22,Bogota Norte,Occidental,0191 - Centro Comercial Titan Plaza,201809,4449,0.724204390887705,4
2201982,22,Central,Villavicencio,0198 - Unicentro Villavicencio,201809,2327,0.545462997883798,3
2202012,22,Central,Huila - Caqueta,0201 - Gran Plaza Florencia,201809,1601,0.394102457066112,3
2202032,22,Oriente,Casanare y Bucaramanga,0203 - Canaveral,201809,1732,0.556913390060147,2
2202142,22,Antioquia,Medellin El Poblado,0214 - Centro Comercial San Diego,201809,3073,0.445327286939798,4
2202172,22,Antioquia,Medellin El Poblado,0217 - Centro Comercial Oviedo,201809,1892,0.409394682882048,3
2202362,22,Antioquia,Medellin Occidental,0236 - Centro Comercial Los Molinos,201809,3586,0.6506652175277,3
2202372,22,Bogota Norte,Noroccidente,0237 - Centro Comercial Plaza Imperial,201809,5178,0.884378107168416,4
2202442,22,Central,Neiva - Tolima,0244 - Centro Comercial San Pedro Plaza,201809,1614,0.328281694102489,3
2202492,22,Occidente,Cali Sur,0249 - Cosmocentro,201809,3878,0.470729766664726,5
2202722,22,Bogota Sur,Autopista Sur,0272 - Soacha,201809,2706,0.918128663769756,2
2202742,22,Bogota Sur,Zona Industrial,0274 - Centro Comercial Hayuelos,201809,4474,0.73472429975974,4
2202822,22,Oriente,Boyaca,0282 - Duitama,201809,2905,0.711690058590497,3
2202992,22,Bogota Sur,Calle 26,0299 - Centro Comercial Gran Estacion,201809,4205,0.625815471055368,5
2203092,22,Central,Tolima,0309 - Centro Comercial La Estacion Ibague,201809,2830,0.649166747722336,3
2203152,22,Costa,No hay informacion,0315 - Centro Comercial Alamedas,201809,1666,0.579724929151962,2
2203642,22,Banca Oficial II,No hay informacion,0364 - Los Centauros,201809,1739,0.302414035449827,4
2203892,22,Costa,Bolivar - San Andres/Prov.,0389 - La Plazuela,201809,3218,1.09784686600988,2
2203912,22,Occidente,Cali Norte,0391 - Chipichape,201809,2618,0.486418869911672,4
2203932,22,Antioquia,Medellin El Poblado,0393 - Centro Comercial Santafe Medellin,201809,1065,0.342676515906825,2
2203962,22,Central,Cundinamarca,0396 - Fusagasuga Centro,201809,2148,0.790148117322483,2
2204092,22,Oriente,Casanare y Bucaramanga,0409 - Unicentro Yopal,201809,1316,0.48492627499734,2
2204254,22,Bogota Sur,No hay informacion,0425 - Oficina de Recaudos y Pagos Fontibon,201809,1842,0.670883012421255,2
2204462,22,Oriente,Magdalena Medio,0446 - Ocana,201809,1979,0.492223592148937,3
2204592,22,Occidente,Cali Sur,0459 - Pasoancho,201809,2304,0.497156092906584,3
2204622,22,Oriente,Norte de Santander y Arauca,0462 - Pamplona,201809,930,0.224874224874225,3
2204692,22,Oriente,Casanare y Bucaramanga,0469 - Piedecuesta,201809,2619,0.503142789804435,3
2204862,22,Occidente,Cali Sur,0486 - Unicentro,201809,2100,0.38725993835454,4
2205422,22,Bogota Sur,Zona Industrial,0542 - Centro Comercial Centro Mayor,201809,5259,0.812176372581978,4
2205512,22,Central,Girardot,0551 - Centro Comercial Unicentro Girardot,201809,1179,0.86012864422354,1
2205694,22,Oriente,No hay informacion,0569 - Oficina de Recaudos y Pagos Canaveral,201809,1767,0.647252747252747,2
2205824,22,Oriente,No hay informacion,0582 - Oficina de Recaudos y Pagos Cucuta,201809,2257,0.552316285312963,3
2205832,22,Central,No hay informacion,0583 - Tolemaida,201809,230,0.167936507936508,1
2205832,22,Central,No hay informacion,0583 - Tolemaida,201809,230,0.167936507936508,1
2205832,22,Central,No hay informacion,0583 - Tolemaida,201809,230,0.167936507936508,1
2205832,22,Central,No hay informacion,0583 - Tolemaida,201809,230,0.167936507936508,1
2205962,22,Oriente,Boyaca,0596 - Sogamoso,201809,1665,0.579808126694107,2
2206002,22,Oriente,Bucaramanga,0600 - Centro Comercial Cabecera,201809,2653,0.48558567695182,4
2206012,22,Oriente,Norte de Santander y Arauca,0601 - Centro Comercial Ventura Plaza,201809,2452,0.601677747405196,3
2206062,22,Bogota Sur,Occidente,0606 - Tintal Plaza,201809,3430,0.831479891302428,3
2206142,22,Oriente,Norte de Santander y Arauca,0614 - Centro Comercial Unicentro Cucuta,201809,1991,0.492950173132153,3
2206162,22,Oriente,Boyaca,0616 - Tunja,201809,2734,0.669082244304895,3
2206382,22,Central,Neiva - Tolima,0638 - Centro Comercial Santa Lucia Plaza,201809,784,0.286737388156483,2
2206422,22,Central,Neiva - Tolima,0642 - San Juan Plaza Neiva,201809,884,0.252733001252902,2
2206462,22,Oriente,Casanare y Bucaramanga,0646 - Yopal,201809,2592,0.503489032446046,3
2206634,22,Bogota Norte,No hay informacion,0663 - Oficina de Recaudos y Pagos Calle 128,201809,2154,0.788890249127747,2
2206762,22,Oriente,Boyaca,0676 - Paipa,201809,711,0.518954127592738,1
2206942,22,Bogota Norte,Santa Barbara,0694 - Unicentro Bogota Entrada 7,201809,2170,0.536544235359802,3
2208072,22,Oriente,Boyaca,0807 - Centro Comercial Unicentro Tunja,201809,1985,0.734815001305434,2
2208222,22,Central,Sabana,0822 - Megacity,201809,1866,0.455879008548821,3
2208382,22,Central,Girardot,0838 - Centro Comercial Penalisa Mall,201809,249,0.0903712449166995,2
2208644,22,Costa,No hay informacion,0864 - Oficina de Recaudos y Pagos Valledupar,201809,1344,0.46261647776166,2
2208802,22,Costa,No hay informacion,0880 - Monteria Norte,201809,1505,0.277658257330587,3
2208814,22,Oriente,No hay informacion,0881 - Oficina de Recaudos y Pagos Cabecera,201809,1813,0.441517399603208,3
2209002,22,Oriente,Bucaramanga,0900 - Centro Comercial Cacique,201809,2557,0.626101741009826,3
2209072,22,Costa,Bolivar - San Andres/Prov.,0907 - Centro Comercial Caribe Plaza,201809,2293,0.528245255100155,3
2216015,22,Bogota Sur,No hay informacion,R1601 - Almaviva Carrera 47,201809,329,0.229234304351049,1
2216105,22,Costa,No hay informacion,R1610 - Almaviva Manga,201809,640,0.377278546888097,1
2216155,22,Bogota Sur,No hay informacion,R1615 - Universidad Libre La Candelaria,201809,700,0.390306071649043,1
2216165,22,Bogota Sur,No hay informacion,R1616 - Universidad Libre Bosque Popular,201809,293,0.17316156151795,1
2216175,22,Bogota Sur,No hay informacion,R1617 - Politecnico GranColombiano,201809,354,0.19641975482797,1
2300242,23,Bogota Norte,Occidental,"0024 - Centro Comercial Diver Plaza Alamos
",201809,215,0.475565843621399,3
2300252,23,Bogota Sur,Occidente,0025 - Plaza de las Americas,201809,1178,0.498650319093888,4
2300472,23,Bogota Norte,Santa Barbara,0047 - Unicentro Bogota Entrada Principal,201809,1398,0.472066858288447,5
2300852,23,Bogota Norte,Autopista Nororiental,0085 - Centro Comercial Santa Fe,201809,717,0.297450124976856,4
2301312,23,Bogota Norte,Santa Barbara,0131 - Centro Comercial Palatino,201809,563,0.317171990073647,3
2301512,23,Costa,Barranquilla Centro,0151 - Centro Nelmar,201809,1224,0.805947603421378,2
2301612,23,Bogota Sur,Zona Industrial,0161 - Ciudad Tunal,201809,885,0.486535594483787,3
2301682,23,Oriente,Magdalena Medio,0168 - Barrancabermeja,201809,728,0.405167958656331,3
2301792,23,Central,Cundinamarca,"0179 - Centro Comercial CasaBlanca
",201809,411,0.335107522615458,2
2301872,23,Costa,Barranquilla Norte,0187 - Centro Comercial Buenavista,201809,1176,0.529465070204152,3
2301912,23,Bogota Norte,Occidental,0191 - Centro Comercial Titan Plaza,201809,1273,0.530333346423709,4
2301982,23,Central,Villavicencio,0198 - Unicentro Villavicencio,201809,720,0.408317580340265,3
2302012,23,Central,Huila - Caqueta,0201 - Gran Plaza Florencia,201809,475,0.267550100794498,3
2302032,23,Oriente,Casanare y Bucaramanga,0203 - Canaveral,201809,93,0.306050955414013,2
2302172,23,Antioquia,Medellin El Poblado,0217 - Centro Comercial Oviedo,201809,521,0.23294158031366,3
2302282,23,Bogota Norte,Noroccidente,0228 - Centro Comercial Paseo San Rafael,201809,409,0.226244961995185,3
2302372,23,Bogota Norte,Noroccidente,0237 - Centro Comercial Plaza Imperial,201809,1250,0.51465744400527,4
2302392,23,Bogota Norte,Autopista Nororiental,0239 - Centro Chia,201809,450,0.251677852348993,3
2302442,23,Central,Neiva - Tolima,0244 - Centro Comercial San Pedro Plaza,201809,188,0.20701692731213,3
2302722,23,Bogota Sur,Autopista Sur,0272 - Soacha,201809,526,0.572934915408668,2
2302742,23,Bogota Sur,Zona Industrial,0274 - Centro Comercial Hayuelos,201809,452,0.381762463562299,4
2302752,23,Bogota Norte,Occidental,0275 - Portal de La 80,201809,528,0.217175620092235,4
2302822,23,Oriente,Boyaca,0282 - Duitama,201809,839,0.467448269450421,3
2302912,23,Bogota Norte,Carrera Septima,0291 - Centro Comercial Andino,201809,742,0.414007700174457,3
2302992,23,Bogota Sur,Calle 26,0299 - Centro Comercial Gran Estacion,201809,1507,0.507168315505036,5
2303092,23,Central,Tolima,0309 - Centro Comercial La Estacion Ibague,201809,625,0.468585994901784,3
2303152,23,Costa,No hay informacion,0315 - Centro Comercial Alamedas,201809,529,0.354161867999747,2
2303252,23,Bogota Norte,Autopista Nororiental,0325 - Centro Comercial Fontanar,201809,513,0.287314948251015,3
2303642,23,Banca Oficial II,No hay informacion,0364 - Los Centauros,201809,550,0.231057134127712,4
2303892,23,Costa,Bolivar - San Andres/Prov.,0389 - La Plazuela,201809,1037,0.674445106463044,2
2303912,23,Occidente,Cali Norte,0391 - Chipichape,201809,400,0.334029227557411,4
2303932,23,Antioquia,Medellin El Poblado,0393 - Centro Comercial Santafe Medellin,201809,304,0.199215348135374,2
2303962,23,Central,Cundinamarca,0396 - Fusagasuga Centro,201809,636,0.52512852469232,2
2304092,23,Oriente,Casanare y Bucaramanga,0409 - Unicentro Yopal,201809,439,0.369537122258015,2
2304254,23,Bogota Sur,No hay informacion,0425 - Oficina de Recaudos y Pagos Fontibon,201809,489,0.403429950060737,2
2304462,23,Oriente,Magdalena Medio,0446 - Ocana,201809,612,0.345093703355631,3
2304622,23,Oriente,Norte de Santander y Arauca,0462 - Pamplona,201809,237,0.129231087796797,3
2304862,23,Occidente,Cali Sur,0486 - Unicentro,201809,309,0.256448753760206,4
2305422,23,Bogota Sur,Zona Industrial,0542 - Centro Comercial Centro Mayor,201809,361,0.607160827431979,4
2305512,23,Central,Girardot,0551 - Centro Comercial Unicentro Girardot,201809,319,0.522762765848145,1
2305694,23,Oriente,No hay informacion,0569 - Oficina de Recaudos y Pagos Canaveral,201809,510,0.418840579710145,2
2305824,23,Oriente,No hay informacion,0582 - Oficina de Recaudos y Pagos Cucuta,201809,557,0.308723903914662,3
2305832,23,Central,No hay informacion,0583 - Tolemaida,201809,69,0.115390208434319,1
2305962,23,Oriente,Boyaca,0596 - Sogamoso,201809,459,0.388911245661966,2
2306002,23,Oriente,Bucaramanga,0600 - Centro Comercial Cabecera,201809,749,0.309904211596252,4
2306012,23,Oriente,Norte de Santander y Arauca,0601 - Centro Comercial Ventura Plaza,201809,748,0.414244887684539,3
